Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
22909,3,0,0,3,2,WATCH-Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/GufKoy44tk http://t.co/3n7M4PfNMx,watchobama8217s newly release gitmo jihadi link terrorist syria  
22910,3,0,0,3,2,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #ISIS #tcot #pjnet #lnyhbt #gop,watch excited isis jihadi get yezidi sex slave distribution day   isis tcot pjnet lnyhbt gop
22911,3,0,2,1,1,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs #tcot #lnyhbt #pjnet #tgdn #gop,watch excited isis jihadi get yezidi sex slave distribution day   tcot lnyhbt pjnet tgdn gop
22912,3,1,0,2,2,WATCH: Excited ISIS Jihadis Getting Their Yezidi Sex Slaves On 'Distribution Day' http://t.co/n9ExnuVhKs http://t.co/uHZ1qKcrJE,watch excited isis jihadi get yezidi sex slave distribution day  
22913,3,0,3,0,1,WDMC RT @Rhion_R: So what shit is this. Male hoes now. WHAT is going on. http://t.co/XcY9QE5Yab,wdmc rt   shit male hoe go
22914,3,0,3,0,1,"WE SALUTE THE VETS &#8211; Tuesday Jihadi Bitch Slaying: MK-48, M203&#8217;s Fired At Taliban Cockroaches Du... http://t.co/1cK21ivEUp #tcot #pjnet",salute vet 8211 tuesday jihadi bitch slay mk48 m2038217s fire taliban cockroach du   tcot pjnet
22915,3,0,0,3,2,"WEBBERS! RT @DMILZ4: Sz13 vnds restorers dream, cracked midsole, sole separation, and fogged bubbles. 150 http://t.co/yC81VG2kg1",webber rt   sz13 vnd restorer dream crack midsole sole separation fog bubble 150
22916,3,0,1,2,2,WH: Obama won&#8217;t name Holder&#8217;s replacement until you rubes have already cast your midterm ballots - Hot Air http://t.co/Yf1o8h99Uz,wh obama won8217 t holder8217s replacement rube cast midterm ballot   hot air
22917,3,0,0,3,2,"WIB plays next Fri (5-16-14)at the Silverdome Ballroom(21+) in Neillsville,WI with Charlie Parr &amp; Hobo Nephews of Uncle Frank! Tickets 15$",wib play fri 51614at silverdome ballroom21 neillsvillewi charlie parr amp hobo nephew uncle frank ticket 15
22918,3,0,1,2,2,WTF I'mma do about my legs Charlie Murphy...,wtf imma leg charlie murphy
22919,3,0,2,1,1,WTF is this chick singing the 7th inning stretch at the Giants game wearing? She's like a redneck Carmen Miranda. #nlds,wtf chick singe 7th inne stretch giant game wear s like redneck carman miranda nld
22920,3,0,1,2,2,"WTMF is Murica? You say it, you should be thunderpunched in the throat, or sole stomped.",wtmf murica thunderpunche throat sole stomp
22921,3,0,3,0,1,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0,waddup bitch get to tf outta town tonite
22922,3,0,2,1,1,Wagwuan bitches...!,wagwuan bitch
22923,3,1,2,0,1,Wait What?! &#128557;&#128557;&#128564;&#128564;&#8220;@TaeCocky: You a faggot if you wear a seat beat&#8221;,wait 1285571285571285641285648220 faggot wear seat beat8221
22924,3,1,2,0,1,Wait a min RT @angie_goodwood Or her pussy RT @KingHorseDick That Rihanna cologne for men probably smell like curry goat and nail clippings.,wait min rt   pussy rt   rihanna cologne man probably smell like curry goat nail clipping
22925,3,1,2,0,1,Wait a min you nigga bitch! Lol RT @WILLIEP252: #FuckTheSteelers #HTTR I don't give a damn if it (cont) http://t.co/9VemNXDuQL,wait min nigga bitch lol rt   fuckthesteeler httr not damn cont
22926,3,0,0,3,2,"Wait a minute... Bowyer causing a yellow in a Chase race RT @Knighter01: Caution, 15 #NASCAR",wait minute bowyer cause yellow chase race rt   caution 15 nascar
22927,3,0,3,0,1,Wait bitch..Keep it simple never basic,wait bitchkeep simple basic
22928,3,0,0,3,2,Wait did @kidfivevibes take my brownies??,wait   brownie
22929,3,0,3,0,1,Wait that's noooo butt naked bitch &#128514;&#128514;&#128514;&#128514;&#128514; awwwww boy!!!!!!,wait s noooo butt naked bitch 128514128514128514128514128514 boy
22930,3,0,3,0,1,Wait. What in the mudda cunt hypocrisy,wait mudda cunt hypocrisy
22931,3,0,3,0,1,Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.,wait rt   y8217all ur finger lil hole pussy cool
22932,3,0,0,3,2,Waiting for brownies. I want brownies. Someone hooks it up?,wait brownie want brownie hook
22933,3,0,3,0,1,Waiting on these bitches @badnewsbridget @MorbidMermaid &#128034;&#128034;&#128034;&#128034;,wait bitch    128034128034128034128034
22934,3,2,1,0,0,Waiting on this wetback sycksyllables http://t.co/L8wqZduzZE,wait wetback sycksyllable
22935,3,0,3,0,1,Waka bitch bad fr,waka bitch bad fr
22936,3,1,2,0,1,Wake up American sheeple nd stop allowing these pussy azz politicians who never bust a gun in they&#8230; http://t.co/rN6nnnynXv,wake american sheeple nd stop allow pussy azz politician bust gun they8230
22937,3,0,3,0,1,Wake up bitches,wake bitch
22938,3,2,1,0,0,Wake up you stoopid dyke @RandyPawlik,wake stoopid dyke
22939,9,0,9,0,1,Walk in the party boot up yo hoe,walk party boot yo hoe
22940,3,1,2,0,1,Walk out that bitch like RT @MKellyRedmen25: Just murdered that test! http://t.co/XYiVSRbsop,walk bitch like rt   murder test
22941,3,1,2,0,1,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!",walk house knock door blow ass drop drop bitch get sawed
22942,3,0,3,0,1,"Walked in wit a new bitch on me, got niggas mad but I know it",walk wit new bitch get niggas mad know
22943,3,0,3,0,1,Walked into a party and they was playin Nelly - Air Force Ones. I walked outta that bitch immediately and littered in their yard,walk party playin nelly   air force one walk outta bitch immediately litter yard
22944,6,0,6,0,1,Wallah I'll drop kick this bitch,wallah ill drop kick bitch
22945,6,0,6,0,1,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.,wallah dumb bitch dream fucking lottery wake early play fuck hoe
22946,3,0,3,0,1,"Wanna find out the truth about somebody? Just tell em ""NO"" and watch the real bitch nigga or hoe come out em!",wanna find truth somebody tell em watch real bitch nigga hoe come em
22947,3,0,3,0,1,Want some cheese with that whine bitch ?!,want cheese whine bitch
22948,3,1,2,0,1,Want to cry cause of the girls at La fitness ... Imma bitch,want cry cause girl la fitness   imma bitch
22949,6,0,0,6,2,"Want to go get this brownie, I'm stuck doe.",want brownie m stuck doe
22950,3,0,0,3,2,Want to touch tha boootyyyyy....neeeeed to touch the heinie &#127825;,want touch tha boootyyyyyneeeeed touch heinie 127825
22951,3,0,3,0,1,Wanted to eat her pussy from the back but she's sleep...smh,want eat pussy s sleepsmh
22952,9,0,9,0,1,Warriors ain't winning shit if Curry keep playin like a bitch,warrior be not win shit curry playin like bitch
22953,3,0,0,3,2,"Was finna slit my eyebrows up in the shop but nahhhhhh.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
.","finna slit eyebrow shop nahhhhhh 









































"
22954,6,0,6,0,1,Was in kimball gym today boy if they had the carter&amp; kimball it that hoe it would've been stupid,kimball gym today boy carteramp kimball hoe ve stupid
22955,6,0,5,1,1,Wash up hoe,wash hoe
22956,3,0,1,2,2,WashPost Describes Charlie Crist's Bizarre Obsession With Fan Between Legs To Stop Sweat When Asked/Answering Questions! DoG,washpost describe charlie crist bizarre obsession fan leg stop sweat askedanswere question dog
22957,3,2,1,0,0,Washing my coon hair,wash coon hair
22958,3,2,1,0,0,Wassup wit all these fucc niccas,wassup wit fucc niccas
22959,3,0,3,0,1,Watch how i stop talking &amp;&amp; the bitch still tweets,watch stop talk ampamp bitch tweet
22960,3,1,2,0,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!",watch m hit hoe later summer finna bestmost livestock party 2014
22961,3,0,3,0,1,Watch my Twitter bitch,watch twitter bitch
22962,3,0,0,3,2,Watch out #ned! #crc #worldcup2014 #puravida http://t.co/DcAgrh4SLE,watch ned crc worldcup2014 puravida
22963,3,2,1,0,0,Watch out nigger lovers. You day is coming. http://t.co/ZV1CpK1iy8,watch nigger lover day come
22964,3,1,2,0,1,"Watch the blacks and whiggers cry:

http://t.co/EmluwbbOgW","watch black whigger cry 

"
22965,3,0,3,0,1,Watch yo hoe,watch yo hoe
22966,3,0,0,3,2,Watched some crows eat a sandwich,watch crow eat sandwich
22967,3,0,0,3,2,Watching #Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees,watch steeler colt get blind steeler uniy look like bunch bumblebee
22968,3,0,3,0,1,Watching Deadly Women. This malicious bitch left 50 babies out in the sun so they can bake to death. Wtf.,watch deadly woman malicious bitch leave 50 baby sun bake death wtf
22969,3,0,3,0,1,Watching Forrest Gump has taught me that these bitches wanna hoes until they're tired,watch forr gump teach bitch wanna hoe tired
22970,3,0,0,3,2,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!...","watch richie rich tveven want kick ghetto kid 

 show yuh money be not thang"
22971,3,2,1,0,0,Watching the nigger movie Menace2society. Trying to learn more about the enemy. Good reconnaissance.,watch nigger movie menace2society try learn enemy good reconnaissance
22972,3,1,2,0,1,"Watchu smiling in da can foe nigguh,",watchu smile da foe nigguh
22973,3,0,3,0,1,Water whippin bitch that bobby buschi,water whippin bitch bobby buschi
22974,3,0,3,0,1,Wats up with ppl calling me foriegn bitch now,wat ppl call foriegn bitch
22975,3,0,3,0,1,Wave &#127754; or get Splashed &#128166; on!!! #SplashGang ya bitch you!!,wave 127754 splash 128166 splashgang ya bitch
22976,3,0,2,1,1,Way too many pussies who just lay down and do nothing in my generation. Both literally and figuratively.,way pussy lie generation literally figuratively
22977,3,0,3,0,1,Wayne crazy.... New Orleans ass nicca lol,wayne crazy new orleans ass nicca lol
22978,3,0,3,0,1,"Wayne went ape shit on tht ""Krazy""",wayne go ape shit tht krazy
22979,3,0,3,0,1,We ain't gon talk bout yo partnas cuz dey ain't shit like my niccas,be not gon talk bout yo partnas cuz dey be not shit like nicca
22980,3,0,3,0,1,We ain't really wit that talkin bitch we bout that action,be not wit talkin bitch bout action
22981,3,0,3,0,1,We are back bitches! @vnpacheco21 @xoxoclaire_ @treyhunter_ @Medgmon @delaney_jade @sean_steezy @alexistiefa,bitch       
22982,3,0,3,0,1,We are the only fan base who by and large gives a crap that Rodgers chews his guys out. Nobody bitches about this for Brady and Manning.,fan base large give crap rodger chew guy bitch brady man
22983,3,1,2,0,1,We been passed dem niccas yrs ago fr,pass dem niccas yrs ago fr
22984,3,0,3,0,1,We both have hella hoes but I swear all I want is you,hella hoe swear want
22985,3,0,3,0,1,"We bout to be the next Chik Fil A, lmao. Couple of fags said we told them if they didn't like their food to get out.
Never happened &#128514;&#128514;&#128514;&#128514;","bout chik fil lmao couple fag say tell not like food 
 happen 128514128514128514128514"
22986,3,1,0,2,2,We can't call somebody wack we got Raymond Felton RT @BeckDeeMyG: Lin so trash.,somebody wack get raymond felton rt   lin trash
22987,3,0,3,0,1,We can't trust these hoes fam http://t.co/INvr9Wnccv,trust hoe fam
22988,3,0,3,0,1,We cocky yea bitch we cocky.,cocky yea bitch cocky
22989,3,0,3,0,1,We delivering bitch!!!!,deliver bitch
22990,3,0,3,0,1,We don't hire bitches,not hire bitch
22991,3,1,2,0,1,We don't love them hoes !,not love hoe
22992,6,1,5,0,1,We don't love these hoes,not love hoe
22993,3,0,3,0,1,"We don't love these hoes, I only want one night &#128514;&#128553;&#9996;&#65039; Jayballout #onlywantonenight #312 https://t.co/ooxHCzfGJP",not love hoe want night 128514128553999665039 jayballout onlywantonenight 312
22994,3,1,2,0,1,We don't play &#127936; bitch there's no take backs,not play 127936 bitch s back
22995,3,0,3,0,1,We don't pop out bitch we slide,not pop bitch slide
22996,3,0,3,0,1,"We don't want yo bitch mane, we just wanna have fun with her.",not want yo bitch mane wanna fun
22998,3,1,2,0,1,"We got gin, mad blunts and bitches sucking dick",get gin mad blunt bitch suck dick
22999,3,0,3,0,1,"We got mob ties/ and all my hoes gangstaz too/mob wives/ bad bitches,but I don't spend alotta&#8230; http://t.co/LECZepIVS7",get mob tie hoe gangstaz toomob wife bad bitchesbut not spend alotta8230
23000,3,2,1,0,0,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg,hate lil nicca lol rt   hate steeler dawg
23001,3,0,3,0,1,We in this bitch!!! http://t.co/jKqld5vodm,bitch
23002,3,0,3,0,1,"We just chasing O's round here. We ain't chasing hoes round here 
&#128176;&#128181;. &#127939;&#128168; &#128581;","chase os round be not chase hoe round 
 128176128181 127939128168 128581"
23003,3,0,3,0,1,We know what this hoe gonna do for her bday now cc:@TheShugAvery RT @OMGitsKariC: @moyizzy I plan on it &#128520;,know hoe go to bday cc rt    plan 128520
23004,3,0,3,0,1,We know you fat hoes are not big boned your jus fat af !,know fat hoe big bone jus fat af
23005,3,0,3,0,1,We live ina generation where we praise these hoes.,live ina generation praise hoe
23006,3,0,3,0,1,We need a UT expose hoes page hmmmmm !,need ut expose hoe page hmmmmm
23007,3,0,3,0,1,We need hoes,need hoe
23008,3,0,3,0,1,We need to start having a fantasy team of UT hoes lol,need start have fantasy team ut hoe lol
23009,3,0,0,3,2,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.,struggle college work ice jj fish make money trash lol world come
23010,4,0,4,0,1,We ran thru the bitch you fallin in love with!,run bitch fallin love
23011,3,0,3,0,1,We so deep in this bitch we might drown,deep bitch drown
23012,3,0,2,1,1,We trash,trash
23013,6,0,6,0,1,We use to sneak up on them cats back in wood hollow and ceelo ranch and Toss they ass in the pool lil bitches,use sneak cat wood hollow ceelo ranch toss ass pool lil bitch
23014,3,0,0,3,2,We wacko birds are still tweeting #MakeDCListen,wacko bird tweet makedclisten
23015,3,0,3,0,1,"We'll catch them hoes later, stay on ya grind",catch hoe later stay ya grind
23016,3,0,0,3,2,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials",bring cadaver dog charlie brown rejectedpeanutsspecial
23017,3,0,3,0,1,We're a good match cuz we both retarded...n weed,good match cuz retardedn weed
23018,3,0,1,2,2,We're going to make the school look so redneck tomorrow.,go school look redneck tomorrow
23019,3,0,3,0,1,Weazy bitch birdman jr http://t.co/wXNX94BzoC,weazy bitch birdman jr
23020,3,1,2,0,1,Webbie to retarded,webbie retarded
23021,3,0,0,3,2,Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;,weed brownie gtgtgtgt 128553128079
23022,6,2,3,1,1,Weed nigguh.. Retweet that,weed nigguh retweet
23023,3,0,3,0,1,Weef fitm is that life fuck flappy bird,weef fitm life fuck flappy bird
23024,3,0,1,2,2,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,weekend amazing week let use extended weekend celebrate success fellow queer folk
23025,3,0,3,0,1,Weird ass bitches,weird ass bitch
23026,3,0,0,3,2,Weird frosted colored lipgloss is weird...,weird frosted colored lipgloss weird
23027,3,0,1,2,2,"Welcome to our land of dispossession! http://t.co/v14jkTLZ Check out the evil, racist whitey sitting on steps etc. ""Reconquista, Woo Hoo!!",welcome land dispossession   check evil racist whitey sit step etc reconquista woo hoo
23028,3,0,0,3,2,"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl http://t.co/a27C1XueZP",welcome family mia meli new puppy adorable cute fluffy mutt mybaby girl
23029,3,0,2,1,1,Welding with your shirt off is the redneck version of tanning lol,weld shirt redneck version tanning lol
23030,3,0,3,0,1,Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money .one,wish shoot shit wit u bitch daddy get to dis money
23031,3,0,3,0,1,Well I'm back on the prowl for a bad bitch,m prowl bad bitch
23032,3,0,1,2,2,Well Jay I guess if you wanna keep your house from burning down...the bird is the word yeah!!!! #jaymohrsports @jaymohr37,jay guess wanna house burn downthe bird word yeah jaymohrsport
23033,3,0,0,3,2,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home,jenna get yellow lab know ill m home
23034,3,1,2,0,1,Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;,damn lmaooo 171 dyke picture girl time187
23035,3,0,2,1,1,Well dayum RT @Tristine214: I seen you bitches knocking censor tags off your clothes on your patio with hammers http://t.co/tWE3VY0Bk5,dayum rt   see bitch knock censor tag clothe patio hammer
23036,3,1,2,0,1,Well done? What a coon.,coon
23037,3,2,1,0,0,"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",gahdamn rt   wooooow 8220 good job mommy cut thing blue ivy ugly nigger baby8221
23038,3,0,0,3,2,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!,good morning early bird t minus 47 min thee clock breakfast shower rub sleep
23039,3,0,3,0,1,Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,guess know bunch hoe go bring ya baldpussy hoeas 2 element tonight tho8230
23040,3,0,3,0,1,Well i feel like a bitch.. &#128530;,feel like bitch 128530
23041,3,0,3,0,1,Well isnt that a bitch 2 wildcards are going to the #WorldSeries,not bitch 2 wildcard go worldserie
23042,3,0,3,0,1,"Well now that I'm basically gone full retard, lets get blasted",m basically go retard let blast
23043,3,0,3,0,1,Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.,thank goodness get musician not bitch like   example
23044,3,0,3,0,1,Well they do now haha RT @laydeesweets: I just think these bitches are confused. Like i'm wife. #TheyAintKnow?! Lol @VivaLAJuicyy69,haha rt   think bitch confused like m wife theyaintknow lol
23045,3,1,2,0,1,Well your a little cunt !,little cunt
23046,3,0,3,0,1,"Well, jhud is giving me 'bae just got home from work and Ima throw the pussy at him' http://t.co/2KBSxaMddg http://t.co/EsZjSuqYIQ",jhud give bae get home work m throw pussy  
23047,3,0,3,0,1,"Well,is he gonna take da bitch or naw?",wellis go to da bitch naw
23048,3,0,3,0,1,Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.,welp imma hoe   rt   hoe like chocolate
23049,3,0,3,0,1,"Welp! &#8220;@FemaIeStruggle Me: Baby I cooked

Bae: What's for dinner?

Me: That bitch you been texting http://t.co/pOxpYQ5Eiy","welp 8220 baby cook 

 bae s dinner 

 bitch texte"
23050,3,0,3,0,1,Wen yu see uh bad bitch n wanna holla say Ayyy,wen yu uh bad bitch n wanna holla ayyy
23051,3,0,0,3,2,Went to an open house today &amp; the place was trash. Ewww,go open house today amp place trash ewww
23052,3,0,3,0,1,Went ya bitch house now she not a virgin anymore,go ya bitch house virgin anymore
23053,3,1,2,0,1,Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win,westbrook ball hog bitch pass fuckin teammate want win
23054,3,0,0,3,2,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7,western jihadi fanboy use language pepper sentence arabic word sound knowledgeable   comical
23055,3,1,2,0,1,Westside nicca!,westside nicca
23056,3,0,3,0,1,Wet bitches http://t.co/fm7UDyku,wet bitch
23057,3,0,2,1,1,"What America teaches people: if you bitch about something enough, you'll get what you want.",america teach people bitch ll want
23058,3,0,3,0,1,What I hate about edm festivals is the people who bitch about the line up. #STFU,hate edm festival people bitch line stfu
23059,3,0,3,0,1,What I look like ho? I look like YES and you look like NO! @NICKIMINAJ,look like ho look like yes look like
23060,3,0,3,0,1,What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets http://t.co/7YaYdatE,dirty girl haha 58381574235838057607 cat pussy pet
23061,3,0,3,0,1,What a bitch.. #pshh,bitch pshh
23062,3,1,2,0,1,What a dumb bitch,dumb bitch
23063,3,3,0,0,0,What a fag,fag
23064,3,2,1,0,0,What a fucking faggot,fucking faggot
23065,3,0,3,0,1,What a fucking retard,fucking retard
23066,3,0,3,0,1,What a hoe lol,hoe lol
23067,3,0,3,0,1,"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot.",pussy subtweet unfollow reply try understand point yeah m idiot
23068,3,1,2,0,1,What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. @joederosacomedy @TheCumiaShow,snivel little cunt embarrassed not stand guy  
23069,3,0,0,3,2,What a trash franchise. RT @ArashMarkazi: Fergie will sing the National Anthem at the Clippers season opener tomorrow.,trash franchise rt   fergie sing national anthem clipper season opener tomorrow
23070,3,2,1,0,0,What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,wetback look like get catch cross border  
23071,3,0,3,0,1,What a wifey would understand a hoe could never comprehend,wifey understand hoe comprehend
23072,3,0,0,3,2,"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!",amazing proud day today   blockhead time bed good knight
23073,3,0,1,2,2,What barrel of trash doesn't smell as bad? RT @Jay_F5 Imagine Dragons or Nickelback?,barrel trash not smell bad rt   imagine dragon nickelback
23074,3,3,0,0,0,"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin","peckin order 
 1 white christian 
 2 color 
 3 porto rican 
 4 arab 
 5 jews 

 dont know axin"
23075,3,0,3,0,1,What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,nigga s currently cuffin bitch dat get expose 128514128553128557128514128514
23076,3,0,1,2,2,"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells.",come monday m finna watch trash ve destroy enuf brain cell
23077,3,0,0,3,2,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?,happen teen titan day mock teen titan
23078,3,0,1,2,2,What if I talked ghetto lol I'd be so annoyed of my self,talk ghetto lol d annoyed self
23079,3,0,3,0,1,What if I was on my ass that mean she get half of my cash? Man that bitch can kiss my ass,ass mean half cash man bitch kiss ass
23080,3,1,2,0,1,What is Twitter even for? Lmao This hoe wack af,twitter lmao hoe wack af
23083,3,0,0,3,2,What is this the @Yankees are doing today? Using those wooden things and making it all the way around the bases? Weird.,  today wooden thing make way basis weird
23084,3,0,3,0,1,What is up my twitta niccas!,twitta niccas
23085,3,0,3,0,1,What jealous hoe made this? http://t.co/95rdO7RHvq,jealous hoe
23086,3,0,3,0,1,What kind of bitch ass throw was that Alex. Fuck.,kind bitch ass throw alex fuck
23087,3,0,3,0,1,What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches,kind person   wear beanie drug like fuck bitch
23088,3,0,3,0,1,What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie,kind sorcery rt   nope rt   eat pussy m cycle amp cherry pie
23089,3,0,3,0,1,What mad cunt created masturbating? That dude needs a high 5...,mad cunt create masturbating dude need high 5
23090,3,0,3,0,1,What made this niggah say that out his mouth,niggah mouth
23091,3,0,3,0,1,What makes you lose your temper? &#8212; dumb ass bitches who talk shit but won't walk a mil in you own shoes http://t.co/1V4dpwHeUl,make lose temper 8212 dumb ass bitch talk shit walk mil shoe
23092,3,0,1,2,2,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:,manner black folk kid ride ghetto point misplaced youth victimize amp curse brother
23093,6,0,6,0,1,What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ,bitch ve get girlfriend  
23094,3,2,1,0,0,"What ppl expect, august aslina is a nig from New Orleans",ppl expect august aslina nig new orleans
23095,3,0,3,0,1,What restaurant drugs tests hahahaha that's fuckin trash,restaurant drug test hahahaha s fuckin trash
23096,3,0,3,0,1,What state got the best pussy? &#128064;,state get good pussy 128064
23097,6,0,6,0,1,What that bitch Tryna say,bitch tryna
23098,3,0,3,0,1,What the FUCK? THO? REALLY? The Entire FUCKING #World #MEDIA is has gone #Obama #retarded not to know #medical #science PROTOCOLS? #wuh?,fuck tho entire fucking world medium go obama retarded know medical science protocol wuh
23099,6,1,4,1,1,What the fuck kind of redneck commercial was that???? #indycar,fuck kind redneck commercial indycar
23100,3,0,3,0,1,What the hell are we doing with pussy rules that soldiers don't carry weapons 24/7 on base? They are trained. Liberal crap &amp; people die.,hell pussy rule soldier not carry weapon 247 base train liberal crap amp people die
23101,3,0,0,3,2,What the monkey... http://t.co/h76rptL8Wq,monkey
23102,3,1,2,0,1,What these bitches want from a nicca .. &#128553;&#128553;,bitch want nicca   128553128553
23103,3,2,1,0,0,"What these bitches want from a nigga?, like on some DMX shit",bitch want nigga like dmx shit
23104,3,0,3,0,1,"What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us..",teach man bad bitch want baller starter hoopin hoe wanna guard
23105,6,1,5,0,1,What time jamboree start Thursday. So I ca smile for the ugly hoes. &#128514;&#128128;,time jamboree start thursday smile ugly hoe 128514128128
23106,3,0,2,1,1,What u don't do another hoe will,u not hoe
23107,3,1,2,0,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back,fake ass hoe m go fight today gimme nigga hand
23108,9,0,7,2,1,What up twats? I mean twits... &#128522;,twat mean twit 128522
23109,3,0,2,1,1,What was that knob to get shit back in focus when it started getting fuzzy?,knob shit focus start get fuzzy
23110,3,0,3,0,1,What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf,you doi act like nd act like lookin bitch lmao
23111,3,0,3,0,1,What you doing bitch suck it don't bite it,bitch suck not bite
23112,3,0,3,0,1,What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies,go to cheat   cry   fight   kick bitch straight tootsie
23113,3,0,3,0,1,What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's,know get money low key   hanging street niccas fukn wit og
23114,3,0,3,0,1,What you saying hoe?,say hoe
23115,3,0,3,0,1,"What's a Queen without a King?

...A lonely ass bitch!","s queen king 

 lonely ass bitch"
23116,4,0,1,3,2,What's a trash party ?,s trash party
23117,3,0,3,0,1,What's really funny bout this pic is I'm sure they believe them hoes is bad &#128514;&#128514;&#128514;&#128514; http://t.co/15R8WoqXHd,s funny bout pic m sure believe hoe bad 128514128514128514128514
23118,3,0,2,1,1,What's retarded is that I actually love my job and have a really weird passion for it.,s retarded actually love job weird passion
23119,3,2,1,0,0,What's so good about Prom? All I see is another faggot ass High School dance.,s good prom faggot ass high school dance
23120,3,0,3,0,1,What's that makeup called on your cheeks? I call it bitch spots lmao,s makeup call cheek bitch spot lmao
23121,6,0,6,0,1,"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!","s picslip shit post pic slip 
 not flatter stupid ass bitch"
23122,3,0,3,0,1,What's this bitch look like y'all &#8220;@pearlblueyes: add me on your stupid chapsnat::::pearlblueyes http://t.co/rASlFXof5d&#8221;,s bitch look like you 8220 add stupid chapsnatpearlblueyes
23123,3,1,2,0,1,What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;,s bitch retarded 16 dollar 8220 time meet somebody assume ill meet again8221
23124,3,2,1,0,0,What's up faggots bet y'all thought you'd seen the last of me,s faggot bet you think d see
23125,3,0,3,0,1,What's up with all these bitches in bed clothes...? Walking the streets like that shit is cute.,s bitch bed clothe walk street like shit cute
23126,3,2,1,0,0,What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,s bad ebola   fing retard try race issue al sharpton cause american death ebola
